Status,URL,Encoded URL,Error Message
200,"https://studyleo.com/bg/associate-programs-v-biruni-universitet","https://studyleo.com/bg/associate-programs-v-biruni-universitet",""
200,"https://studyleo.com/bg/associativni-programi-v-universitet-dogus","https://studyleo.com/bg/associativni-programi-v-universitet-dogus",""
200,"https://studyleo.com/bg/associativni-programi-v-universiteta-fatih-sultan-mehmet","https://studyleo.com/bg/associativni-programi-v-universiteta-fatih-sultan-mehmet",""
200,"https://studyleo.com/bg/associative-programi-v-istanbul-kent-universitet","https://studyleo.com/bg/associative-programi-v-istanbul-kent-universitet",""
200,"https://studyleo.com/bg/асоциирани-програми-в-университет-медипол-станбул","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%B8-%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B8-%D0%B2-%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82-%D0%BC%D0%B5%D0%B4%D0%B8%D0%BF%D0%BE%D0%BB-%D1%81%D1%82%D0%B0%D0%BD%D0%B1%D1%83%D0%BB",""
200,"https://studyleo.com/bg/associative-programi-v-universitet-nishantashi-v-istanbul","https://studyleo.com/bg/associative-programi-v-universitet-nishantashi-v-istanbul",""
200,"https://studyleo.com/bg/asosiyatelni-programi-v-universitet-topkapi-v-istanbul","https://studyleo.com/bg/asosiyatelni-programi-v-universitet-topkapi-v-istanbul",""
200,"https://studyleo.com/bg/associates-programi-v-universitet-istanbul-yeni-yuzyil","https://studyleo.com/bg/associates-programi-v-universitet-istanbul-yeni-yuzyil",""
200,"https://studyleo.com/bg/associateski-programi-v-universiteta-uskudar","https://studyleo.com/bg/associateski-programi-v-universiteta-uskudar",""
200,"https://studyleo.com/bg/асоциирани-програми-в-alanya","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%B8-%D0%BF%D1%80%D0%BE%D0%B3%D1%80%D0%B0%D0%BC%D0%B8-%D0%B2-alanya",""
